max_log_abs_mdot_donor,max_rel_RL,max_rel_RL_time,result,CE_flag,M_1f(Msun),M_2f(Msun),m1_f,Porb_f(d),tmerge(Gyr),e_post,a_post,a_pre,log_L_1,log_T_1,He_core_1(Msun),C_core_1(Msun),O_core_1(Msun)log_L_2,log_T_2,He_core_2(Msun),C_core_2(Msun),max_log_mdot_donor,surface_h1,surface_he4,m1,m2,initial_period_in_days,O_core_1(Msun)
-2.6745590976266924,0.1874687233171868,9650111.073653752,wide_binary,0,7.773856835645117,23.500118530060995,1.4,62.93600896333771,905480.1248435073,0.255976967657812,281.8778151408735,209.72358677110333,5.367784660782534,4.978474206334696,7.773856835645117,4.931117180648209,-,-,-,-,-,5.512849352013855e-11,0.9863954578831957,20.0000,23.0000,14.1300,7.511342875288764
-2.363957401706845,0.07614204142660609,9652010.813594215,wide_binary,0,8.705054775028225,21.16074864649523,1.4,1501.9868561347062,6187310045.659309,0.3237948744295348,2531.6897181372337,1711.9415637584439,5.4024608837362775,3.9900377918409236,8.297593986735247,4.980921455813918,-,-,-,-,-,0.35961234817495047,0.6266269339387592,20.0000,21.0000,446.6800,8.08456789384947
-3.113835245978418,0.14430513357175448,11734422.683265405,error,0,6.245685665047204,29.80470943393236,1.4,14.447724606177543,-,-,-,82.44350114509272,-,-,4.418820139422577,0.0,-,-,-,-,-,-,-,20.0000,23.0000,1.4100,0.0
-2.5084544368734742,0.2269237252882654,9650765.14238305,wide_binary,0,7.966063642785451,13.153788161049448,1.4,55.91859147912925,2284421.0984933586,0.45115839052531465,309.84240566974233,170.0544046112898,5.381796932340126,4.967738944660771,7.966063642785451,4.946645909660321,-,-,-,-,-,8.925733297863657e-08,0.9863946285653792,20.0000,13.0000,25.1200,7.731452502685003
-2.4256735273717127,0.22021776045115776,9649585.871536372,error,0,7.373635759353505,13.208661409374427,1.4,33.48262574762387,-,-,-,119.77450952729816,-,-,7.373635759353505,4.6253227649370885,-,-,-,-,-,-,-,20.0000,13.0000,14.1300,7.158726965188977
-2.6195098362859865,0.2019267511197894,9650108.95495628,wide_binary,0,7.774128823211654,31.640780675072854,1.4,76.41721210983744,931467.3367585096,0.19291701627439217,319.45980875522514,257.8305756305792,5.371988072219601,4.980939536250282,7.774128823211654,4.915480894705187,-,-,-,-,-,1.7789718094111814e-13,0.986395746428131,20.0000,31.0000,14.1300,7.565464886995831
-2.3113195520695022,0.01391446128009743,9652150.829271695,wide_binary,0,9.160269027529797,19.222409030252656,1.4,3819.5785946931132,99766383564.49121,0.37630274019614507,5027.758036972864,3135.7989106167856,5.420484011908126,3.897250581447325,8.55387092317663,5.057019473698698,-,-,-,-,-,0.350175233189735,0.6360781619481967,20.0000,19.0000,1412.5400,8.361347563301338
-2.1911473461444495,0.19656244068276715,9649807.491479041,wide_binary,0,7.363974387094704,7.075284439263174,1.4,12.680458794981394,204101.58481357017,0.7036901746289,188.0091589538753,55.70896105779015,5.341906582880293,4.984032902524664,7.363974387094704,4.717924385902574,-,-,-,-,-,1.0089459303112284e-21,0.9863964821212378,20.0000,7.0000,25.1200,7.128336731605957
-7.391151896924094,0.2965957553752099,1128.549620017175,ZAMS_RLOF,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.0000,11.0000,0.7900,
-2.8956069390187076,0.157341037976076,9704165.062625062,error,0,9.518800292198758,15.38555579452972,1.4,18.815886124368735,-,-,-,86.91505388759863,-,-,6.205048214581273,0.0,-,-,-,-,-,-,-,20.0000,15.0000,7.9400,0.0
-2.318001499467908,0.07572665666920511,9651408.14362039,wide_binary,0,8.659485759482761,25.19168953640396,1.4,1714.7381776049992,6258964760.327794,0.2729982895424732,2681.891127052758,1949.739436628219,5.40881783798959,4.1460856426738175,8.367080173728665,5.026380067625429,-,-,-,-,-,0.33602759694875634,0.650248592707146,20.0000,25.0000,446.6800,8.137900391101805
-2.9315480561451834,0.1568165497452169,9704634.801689342,error,0,9.135112159937878,31.851513897016517,1.4,43.15917999419609,-,-,-,178.47728887603617,-,-,6.395721303849117,0.0,-,-,-,-,-,-,-,20.0000,31.0000,7.9400,0.0
-2.9538771844961227,0.1331120158054332,9701368.509496419,error,0,9.52413443069541,11.250242144720206,1.4,10.771825066706828,-,-,-,56.4099405261624,-,-,6.140976552182458,0.0,-,-,-,-,-,-,-,20.0000,11.0000,7.9400,0.0
-2.638658193707138,0.20743198287073067,9651460.52019869,wide_binary,0,8.346991805424517,19.30989033489992,1.4,88.4093071463518,3632973.9691384425,0.33544319612922296,379.94529389108015,252.49523015399942,5.388833383949745,4.150422329667092,8.107986716673922,4.890940684292792,-,-,-,-,-,0.35468363950754017,0.631569983443617,20.0000,19.0000,25.1200,7.84986703935552
-2.522254300340517,0.023398244353684337,9653371.960015351,wide_binary,0,9.332407994402514,15.17356230981056,1.4,1709.5648213967518,21211622088.76645,0.4786181658548444,3351.031943957766,1747.1671812197058,5.398079000831259,3.7506512941204377,8.25492145445601,4.8878731579877215,-,-,-,-,-,0.3876707959253719,0.5985128134991862,20.0000,15.0000,794.3300,7.971403512685155
-2.582509817664826,0.23966958881235648,9650780.11375668,wide_binary,0,8.55181308156674,23.39451507398674,1.4,180.7466897012172,17474530.119340595,0.2884433537105179,599.7420760780766,426.75046029280753,5.3963548940911545,4.052263436994887,8.212999454375113,4.8469621224404245,-,-,-,-,-,0.37282617183546174,0.6133808596038202,20.0000,23.0000,44.6700,8.056933682921105
-1.5493793754852172,0.0692478927694981,9651258.501256626,wide_binary,0,8.23548022663976,9.043186625079432,1.4,1443.2879715961758,41455926395.60109,0.6545396986609693,4020.937953812796,1389.0744371897142,5.39897338319386,4.977834225145859,8.23548022663976,5.096340044829058,-,-,-,-,-,2.582091981774407e-08,0.9863949535499643,20.0000,9.0000,1412.5400,8.02061070294644
-2.2885365428292586,0.2591043634599967,9652427.32817367,wide_binary,0,8.486747246190584,7.044402927634434,1.4,206.17133095210747,729346415.3160396,0.8392241946436615,2278.519814368815,366.3308581755211,5.3968537610165805,4.13539448374009,8.19989802075216,4.950757447176571,-,-,-,-,-,0.3465050203478786,0.6397540841749071,20.0000,7.0000,446.6800,7.9423853968957365
-2.4019652460512684,0.3052288479245679,9651129.187097408,wide_binary,0,8.256095428404349,9.061472275023627,1.4,140.9208029642496,83993764.87801564,0.6553662092832782,855.2793001017714,294.75814731561826,5.393952243254143,4.63259342360032,8.113607234150706,4.896053228127724,-,-,-,-,-,0.26120008795344274,0.725172344604468,20.0000,9.0000,141.2500,7.872824210101258
-2.543525556439053,0.2527194408813052,9651561.729174428,wide_binary,0,8.48233298870793,17.239921257184196,1.4,133.08556543960162,14147563.61073833,0.37995509160095037,522.1003047370461,323.7256356257977,5.392106006269596,4.091690890673656,8.160613255205172,4.913947131552445,-,-,-,-,-,0.3664440360703154,0.6197733850818363,20.0000,17.0000,44.6700,8.008132324554158
-2.285316675529197,0.16577354380740814,9649366.462930325,wide_binary,0,7.296753930103527,7.109296968042597,1.4,7.150071942391705,41948.60416947773,0.6929778044237139,123.74821130918565,37.99344753478439,5.335603151821653,4.982122069479328,7.296753930103527,4.713388515655668,-,-,-,-,-,3.2739682403266296e-20,0.9863963895180521,20.0000,7.0000,14.1300,6.929691818637051
-2.866877290527113,0.13846035742706622,10151378.219951026,error,0,8.818076471666522,32.302090939442685,1.4,12.815213424705796,-,-,-,79.52230641448153,-,-,5.580247050573701,0.0,-,-,-,-,-,-,-,20.0000,29.0000,2.5100,0.0
-2.5467999434025814,0.2835840879426846,9652403.31348095,wide_binary,0,8.486823893344134,11.134765511749023,1.4,223.56631622291076,167501105.1982674,0.5653734716219103,961.7293237630213,417.99307722652986,5.406054137251815,4.0204217581012855,8.159854213477331,4.670382656225814,-,-,-,-,-,0.3922747889216761,0.5939226431485279,20.0000,11.0000,141.2500,7.976583216924554
-4.812939141461136,-0.08355141127801902,9706490.395214407,wide_binary,0,9.807925631183723,5.144671168636058,1.4,5958.568807331094,10000000000.0,1.2846979496046969,-11965.640612213003,3406.593348003732,5.426258086646034,3.7531523168672525,8.642682571462055,5.112170404637467,-,-,-,-,-,0.411769461154402,0.5744323645220157,20.0000,5.0000,2511.8900,8.41184919239341
-0.9553101888269067,0.2603887970340792,9651224.81618229,wide_binary,0,7.994885852703676,7.028858119124044,1.4,721.2696287167787,14668238728.646276,0.7824174709668782,3837.254302727719,834.9194957307254,5.384543139270097,4.985325941771664,7.994885852703676,5.038635830052009,-,-,-,-,-,2.5449166564039554e-11,0.9863956387059576,20.0000,7.0000,1412.5400,7.753389443477041
-2.3976411882290867,0.022978084707012528,9652065.649104713,wide_binary,0,9.237494203592847,35.50205939355814,1.4,2938.5675667771006,15867894890.273329,0.21238636359034718,3890.402688765683,3064.1342087966295,5.409618031114635,3.784882814925905,8.382655348085065,4.965072569918685,-,-,-,-,-,0.3841037771052323,0.6020942495731263,20.0000,35.0000,794.3300,8.128791890326827
-2.166043859044563,0.18459835985797077,9650146.38137147,wide_binary,0,7.4373198459769005,5.071588489299889,1.4,4.392323057672422,71998.95575450451,0.9328961283553484,390.33891989977,26.193252778866103,5.337807725777685,4.944792166312545,7.4373198459769005,4.617337853744257,-,-,-,-,-,2.144870275657954e-07,0.9863937313463814,20.0000,5.0000,44.6700,7.091609556733615
-2.4667987581138324,0.00516163454863375,9656796.668278703,wide_binary,0,9.398436558396257,15.24204070755812,1.4,5081.356529859804,389447239023.7713,0.4806163317917915,6966.8208323929975,3618.452959677639,5.422075508493489,3.79847913284181,8.55089421358103,5.073360490274295,-,-,-,-,-,0.3830034035590156,0.6032185315738418,20.0000,15.0000,2511.8900,8.367080173729228
-2.953024169803714,0.14625469569791474,9702339.806923643,error,0,9.593405550325627,13.32479645258212,1.4,14.719397748034899,-,-,-,71.77507510942563,-,-,6.165034667037232,0.0,-,-,-,-,-,-,-,20.0000,13.0000,7.9400,0.0
-2.4865164765942174,0.2741318045182428,9651334.2677423,wide_binary,0,8.221472471164406,33.4172210658287,1.4,232.12155720760725,17610921.930786937,0.19592237008999297,684.9593776764808,550.7605129867378,5.396207552220332,4.952052531513577,8.169985022508905,4.956381245397918,-,-,-,-,-,0.011791863207496285,0.9745983257344071,20.0000,33.0000,44.6700,7.919606470302373
-2.327466155073644,0.014323628374545105,9652830.834984357,wide_binary,0,9.237120788873721,17.20650472176152,1.4,3465.6442358925738,100504442178.33012,0.42120327842701694,4959.337940298528,2870.4485410172992,5.41361696502817,3.8148026634680092,8.457219881338025,5.01616693226946,-,-,-,-,-,0.36927361128034064,0.6169590692929959,20.0000,17.0000,1412.5400,8.178525738327858
-2.8126669707101746,0.0862878676417527,10789965.27720181,wide_binary,0,4.72786257159045,10.272765791498308,1.4,4.436854520604294,1552.6099714126815,0.2850963200181952,39.18854969231546,28.01603838818614,5.055357562948945,4.970342158814861,4.72786257159045,3.127122135846864,-,-,-,-,-,2.6895073359777688e-18,0.9863966233735737,20.0000,9.0000,2.5100,3.332889852570566
-2.5594354245956006,0.232280727929497,9651785.11487344,wide_binary,0,8.780936609866993,23.292125665760526,1.4,551.8874715264485,360074678.2231536,0.2989186394795402,1282.819419867139,899.3607841825202,5.399662112775844,3.8905081004656097,8.278022044066159,4.911902114020678,-,-,-,-,-,0.3823003096202924,0.6038994020279062,20.0000,23.0000,141.2500,8.041477259855597
-2.9502360062333364,0.1620635971884183,9703284.8081618,error,0,9.133043779867785,29.804766869249093,1.4,41.292211101669515,-,-,-,170.35545687457198,-,-,6.392735356402065,0.0,-,-,-,-,-,-,-,20.0000,29.0000,7.9400,0.0
-3.0579620020825526,0.1484260281260265,11531986.432273136,error,0,6.503685100053242,39.72373077812487,1.4,16.21967266369129,-,-,-,96.74934715220158,-,-,4.607328974295378,0.0,-,-,-,-,-,-,-,20.0000,31.0000,1.4100,0.0
3.288221654976909e-11,2.4112748625253215,9435614.9757984,CE_merger,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.0000,5.0000,7.9400,
5.491555623746284e-12,1.0202563541218646,7507589.217626596,CE_merger,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.0000,7.0000,2.5100,
-1.8418255076867065,0.04435892726842207,9651267.24024338,wide_binary,0,8.499938458500004,11.0689837750608,1.4,2134.0775462393685,70168538844.79337,0.5694079474784931,4364.319510210001,1879.2412957609824,5.4174700802128255,4.939618707226065,8.423466509702445,5.112681061399513,-,-,-,-,-,0.04885739858554973,0.9375313668492319,20.0000,11.0000,1412.5400,8.198325848717454
-2.4434760680365315,0.27640071427972457,9650398.299785191,wide_binary,0,8.602402753354465,35.39850068568676,1.4,384.47054201666833,64979848.43378325,0.19572544041599774,976.4387969447148,785.3248833734432,5.406060151778567,4.189802139655945,8.360044697295155,5.016166932267281,-,-,-,-,-,0.3322801338205778,0.6540029159968711,20.0000,35.0000,79.4300,8.325330556377125
-7.391152020326591,0.3787167761044062,1128.5496535403013,ZAMS_RLOF,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.0000,27.0000,0.7900,
-7.391152039256155,0.39055837146166084,1128.5496734858832,ZAMS_RLOF,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.0000,33.0000,0.7900,
-3.0922518188167802,0.11945277735620469,9865472.58045719,error,0,9.593491923184969,15.745030148940343,1.4,9.93686929413511,-,-,-,57.11457185220875,-,-,5.810930717923547,0.0,-,-,-,-,-,-,-,20.0000,15.0000,4.4700,0.0
-2.64938875473664,0.22231960696087372,9651053.918206496,wide_binary,0,7.891018343645044,35.65999173653632,1.4,82.54708316115162,971324.0373310302,0.17514894201246503,340.208486961099,280.62133040620097,5.376663412502512,4.981197550281316,7.891018343645044,5.001868542766685,-,-,-,-,-,4.3832775802013677e-10,0.9863953173025357,20.0000,35.0000,14.1300,7.728887867021866
-3.0648798616783437,0.12901052320542594,9849620.606265046,error,0,9.633349184169907,19.99500027849464,1.4,13.374594723501243,-,-,-,73.3516162100134,-,-,5.875548306777173,0.0,-,-,-,-,-,-,-,20.0000,19.0000,4.4700,0.0
-3.7846547928965006,0.0842720180064872,15506220.10298919,wide_binary,0,3.2225603184404337,15.3932904730025,1.4,13.414365416858407,9886.76024660816,0.10852907721511984,70.61343146310841,62.949820907424126,4.795412203670872,4.650101241067647,3.2225603184404337,1.9514554753830933,-,-,-,-,-,8.830071933069973e-09,0.9863934386252837,20.0000,11.0000,1.4100,2.0332032453803333
-2.6656952776309724,0.20593322414802762,9651104.738414403,wide_binary,0,8.49023479759714,31.585585468003448,1.4,128.34488410962638,4112471.958321542,0.21494949072450995,466.62610261460736,366.32505949883443,5.394395716320046,4.099740460495585,8.166394230719167,4.923116595092283,-,-,-,-,-,0.3600001244354553,0.6262327067587685,20.0000,31.0000,25.1200,8.02147806855013
-2.4349493361634127,0.15080232293824863,9651372.982743906,wide_binary,0,8.767282376050694,21.172103843739407,1.4,839.1190295900711,1324245776.127654,0.32638882166467104,1725.3379412230975,1162.2069236139414,5.407302612929734,3.9774026221828658,8.342216285024119,5.019925001177621,-,-,-,-,-,0.3587776262706248,0.6274517872954357,20.0000,21.0000,251.1900,8.159322410749958
-2.4060146846390444,0.022194023707554203,9652522.055120552,wide_binary,0,9.216182806052817,33.5075820210854,1.4,2840.5154986587036,15887900523.85634,0.22391074813865788,3800.987072569103,2949.9052134847875,5.405143797191945,3.7771772033686677,8.337664354567776,4.934397306901974,-,-,-,-,-,0.38648810505003556,0.5997012869700963,20.0000,33.0000,794.3300,8.110327325102265
-2.3397415870750735,0.024883303185723182,9653127.033175344,wide_binary,0,9.30683097423219,31.426437380847496,1.4,2790.3266421766275,17085525525.336407,0.24086777625297198,3779.396621385711,2869.0617616145387,5.404649816471057,3.760525469283752,8.304774226058068,4.928773508682285,-,-,-,-,-,0.3880182995166556,0.5981718680684411,20.0000,31.0000,794.3300,8.023667678649547
-2.40616319673305,0.2716675681972108,9650994.372311842,wide_binary,0,8.468016369308309,15.113286656144773,1.4,356.8000776894478,263491767.2883431,0.42801996455855285,1061.0726902955687,606.9123950012113,5.402819981019401,4.4438997699931715,8.2798750090543,4.965072569920081,-,-,-,-,-,0.3142986588167686,0.6720220529558262,20.0000,15.0000,141.2500,8.105820475562737
-2.391137534666993,0.18376106732631572,9649722.919716785,wide_binary,0,7.4072118365530155,11.14558354126278,1.4,24.86798421103922,332138.0502546472,0.478830802632267,182.06992548447747,94.8892369295481,5.346790469384446,4.985636282444301,7.4072118365530155,4.733833238639116,-,-,-,-,-,1.6423769184836976e-22,0.9863966730256111,20.0000,11.0000,14.1300,7.121303161338645
-2.5060074457091575,0.09290102492417286,9653097.899418663,error,0,11.134306345855041,13.00807069151372,1.4,688.6905889930737,-,-,-,948.2646382891805,-,-,7.105151272206173,0.0,-,-,-,-,-,-,-,20.0000,13.0000,446.6800,0.0
-3.0288063908719245,0.13771088578791554,9821068.257756455,error,0,9.718370686194962,32.655000456292875,1.4,19.74469497957344,-,-,-,107.14816530090172,-,-,5.955120855788193,0.0,-,-,-,-,-,-,-,20.0000,31.0000,4.4700,0.0
-2.3054084242782418,0.21772120270145895,9650473.344918411,wide_binary,0,7.52978557851897,7.0611211682230905,1.4,22.423886170423614,1033861.4976359024,0.7244649327964036,296.6956977758769,81.75006902569416,5.354257145243202,4.978741356800536,7.52978557851897,4.828059545539223,-,-,-,-,-,2.9827482696299482e-15,0.9863958031914535,20.0000,7.0000,44.6700,7.274820533638073
-3.026204027108238,0.13321153908322605,9843690.690488456,error,0,9.664182100882698,22.11089846046005,1.4,14.761011584848136,-,-,-,80.18499038779865,-,-,5.895731683900156,0.0,-,-,-,-,-,-,-,20.0000,21.0000,4.4700,0.0
-2.403204872219233,0.11541705070257124,9652628.059822846,wide_binary,0,8.680214845037243,11.072861891570167,1.4,667.6316934498113,3364285255.413072,0.5836843948346451,2086.733416140223,868.7396849591853,5.39802755317585,3.918559408174904,8.21824193394508,4.927914240457337,-,-,-,-,-,0.36585231083833963,0.6203797596361303,20.0000,11.0000,446.6800,8.06619994603453
-2.3950889041852355,0.2960533603838853,9651331.482952496,wide_binary,0,8.256078547463133,15.124645619878784,1.4,208.1553381842867,59211393.12590496,0.41490018637467346,722.1617950364486,422.5367316831574,5.399237275630605,4.940441968846944,8.18779276364991,4.971843882518148,-,-,-,-,-,0.033353633694265104,0.9530354798098669,20.0000,15.0000,79.4300,7.925709858890871
-2.969629949996937,0.1406224924539769,9829334.771804297,error,0,9.592708227335285,28.4459958990057,1.4,18.61940355996217,-,-,-,99.39682873668784,-,-,5.964178537033214,0.0,-,-,-,-,-,-,-,20.0000,27.0000,4.4700,0.0
-3.0473253730541017,0.08587644394700245,9872333.058078479,wide_binary,0,6.264859028327202,11.63453266582856,1.4,8.629193187181347,12269.37368632145,0.3732284964140647,73.8703952924542,46.29985872793893,5.254073283733881,4.936345712906445,6.264859028327202,3.967941096769382,-,-,-,-,-,1.7124177782867098e-37,0.9863977600387318,20.0000,11.0000,4.4700,6.024563078635907
-2.943683117092719,0.16005663411869617,9703990.2338395,error,0,9.157809612702462,27.756721835083805,1.4,38.93232185663375,-,-,-,160.91360730432484,-,-,6.371818167531148,0.0,-,-,-,-,-,-,-,20.0000,27.0000,7.9400,0.0
-2.8919220162923382,0.13426139300907997,10209303.754241077,error,0,8.620150345129016,23.342355194506357,1.4,10.574769385052916,-,-,-,64.32517693150753,-,-,5.503158591535635,0.0,-,-,-,-,-,-,-,20.0000,21.0000,2.5100,0.0
-2.398795996282805,0.1535256827754721,9652685.192425707,wide_binary,0,8.7040795993856,9.070083355609153,1.4,429.81889566973706,1997149101.0979576,0.6976142740518464,2067.9762621517475,625.3265032743054,5.4021061507544275,3.917922522647499,8.257719014465943,4.75177963422764,-,-,-,-,-,0.37585822271421604,0.6103606560312603,20.0000,9.0000,446.6800,7.958454252088647
-1.6609291470333898,0.13012734434150303,9647835.649602434,wide_binary,0,6.72228940100954,5.079254952420589,1.4,1.41779965653012,1414.5544657950102,0.8214354026956731,67.698796387853,12.088608314984594,5.292766721983721,4.962371200476369,6.72228940100954,4.352585991289294,-,-,-,-,-,1.5400874476142758e-27,0.9863969315277242,20.0000,5.0000,14.1300,6.437885696686595
-2.889198857165231,0.13461118393315313,10135935.073522793,error,0,8.920332865919304,36.73435480025377,1.4,13.38036070397249,-,-,-,84.74754380258206,-,-,5.592416198475795,0.0,-,-,-,-,-,-,-,20.0000,33.0000,2.5100,0.0
-2.875768427997637,0.13684964146513617,10160960.567444736,error,0,8.773775388002928,30.075051830340403,1.4,12.393332793607497,-,-,-,76.30824980505227,-,-,5.564021520028761,0.0,-,-,-,-,-,-,-,20.0000,27.0000,2.5100,0.0
-3.111871311380222,0.11306762191405846,9873161.196581645,error,0,9.393839296194042,13.56610927146887,1.4,8.208942815898691,-,-,-,48.65960410355058,-,-,5.818003878022203,0.0,-,-,-,-,-,-,-,20.0000,13.0000,4.4700,0.0
-3.086730428390049,0.14563677308011935,11609985.83243365,error,0,6.3868774167129105,34.810469550062926,1.4,15.611928759714942,-,-,-,90.76412758193025,-,-,4.537582068946181,0.0,-,-,-,-,-,-,-,20.0000,27.0000,1.4100,0.0
-3.077536895192811,0.14844305867214014,11662327.767593658,error,0,6.321206188536219,32.29652737095076,1.4,15.104893686804779,-,-,-,86.89487374399363,-,-,4.488104909613031,0.0,-,-,-,-,-,-,-,20.0000,25.0000,1.4100,0.0
-2.32457168145056,0.06993245488737991,9651099.482293323,wide_binary,0,8.919686760304744,31.26181519303445,1.4,1881.0547008860901,5710505709.839747,0.23022868496017942,2852.5596145478053,2195.8185657199474,5.414652024228162,3.91189515997202,8.415757232381642,5.048848965412182,-,-,-,-,-,0.3706635750251877,0.6155685900021812,20.0000,31.0000,446.6800,8.211369053744045
-2.929600468838076,0.15820882493037652,9704338.420948867,error,0,9.245262319629703,23.654174597986128,1.4,33.26353337666422,-,-,-,139.43180690210355,-,-,6.33193639379436,0.0,-,-,-,-,-,-,-,20.0000,23.0000,7.9400,0.0
-2.9688266869117,0.14300144528302033,9820026.972518161,error,0,9.570172942088568,34.75643780682276,1.4,21.303207227300334,-,-,-,114.42079229280225,-,-,5.996383625882561,0.0,-,-,-,-,-,-,-,20.0000,33.0000,4.4700,0.0
-2.6111474393644514,0.23129623658519363,9651154.044555197,wide_binary,0,8.424797022038929,19.331430739714868,1.4,156.90887997229783,17009681.61472736,0.33884767097051566,560.4932811931582,370.5714382662344,5.390920561166263,4.070091902439937,8.121435024318272,4.7993722607536595,-,-,-,-,-,0.3861035335340048,0.600099565014459,20.0000,19.0000,44.6700,7.89767352498968
-2.4555837278499997,0.2830862038877231,9650988.63811613,wide_binary,0,8.093152846080237,21.23187187147736,1.4,172.6600759458249,17068898.66302111,0.2957401351549503,571.2084046850217,402.27915388182976,5.388224011802411,4.970798929312453,8.093152846080237,5.004672269965944,-,-,-,-,-,1.3525831949296936e-07,0.9863945930638846,20.0000,21.0000,44.6700,7.87303155743522
-1.9463420774222742,0.15530004905618833,9648589.460518941,wide_binary,0,6.953497037858706,5.066547084436248,1.4,2.564295524287469,8805.164621702785,0.8588040828195496,127.87295813191834,18.055139606013547,5.306261630275242,4.970721927130048,6.953497037858706,4.539279231499786,-,-,-,-,-,1.9434249750978396e-18,0.9863964121905805,20.0000,5.0000,25.1200,6.533914634668701
-2.409408095901055,0.2209296221955924,9651651.783692416,wide_binary,0,8.486564512043937,11.080217910087066,1.4,382.3088785902704,710279424.7482793,0.5678237802495626,1381.7897777635515,597.1766826436485,5.4002959907114425,4.168467133970273,8.243860609125308,4.956892499781876,-,-,-,-,-,0.33909020687988184,0.6471793689215792,20.0000,11.0000,251.1900,8.059743941657922
-2.7019438163427916,0.0802927581703655,8786025.662204977,wide_binary,0,6.0444640785267465,9.52204967675967,1.4,5.217593537822304,4605.172030404138,0.42523740652905123,54.98052727763527,31.600750448493898,5.233465930142456,4.9292274531156925,6.0444640785267465,3.9040712652593554,-,-,-,-,-,1.9116628506168476e-37,0.9863976999754921,20.0000,9.0000,4.4700,5.758387242923362
1.8712982031866056e-05,1.801740618530874,9677682.657448879,CE_ejection,1,8.497808824663771,7.034394393604448,1.4,481.40268027416636,7113072521.931847,0.8415315307102347,4068.7462756655614,644.7679942331553,5.406060066012214,4.408111897280787,8.29921533109927,5.001868542768564,-,-,-,-,-,0.31493454492537853,0.6713819817229616,20.0000,7.0000,2511.8900,8.056465306463089
-2.449059728544769,0.009152853280775518,9652169.41285223,wide_binary,0,9.339231161654578,25.360222161643566,1.4,4307.901678599207,80651893823.5121,0.2966803157947684,5165.575824661984,3633.0511577394445,5.417354462067119,3.8093966658155076,8.519753251645456,5.040678457127155,-,-,-,-,-,0.36696434580256015,0.6192668940799565,20.0000,25.0000,1412.5400,8.27535840689988
8.753624709167582e-10,4.182517966482321,9649703.298704017,CE_merger,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.0000,3.0000,141.2500,
-2.8973869185573404,0.13455371959661508,10235742.366556551,error,0,8.467080869329461,21.219636864731978,1.4,10.00078269568957,-,-,-,60.46863552258143,-,-,5.466573797415104,0.0,-,-,-,-,-,-,-,20.0000,19.0000,2.5100,0.0
-3.3693424934035217,-0.01022569099882915,9656908.512386687,wide_binary,0,9.697024267537744,35.91627892815217,1.4,6988.401012538881,165997992601.2518,0.2223432910744562,7065.5815097980885,5494.596863554756,5.415481153362431,3.745785376528171,8.490384242799164,5.005953796905281,-,-,-,-,-,0.40327770015495934,0.5829192787478947,20.0000,35.0000,2511.8900,8.272463149105569
-2.7061874798464234,0.1897677412257448,9651275.36798036,wide_binary,0,8.352371496169463,27.60786422588733,1.4,68.0159470449425,927259.2455361629,0.23967195385467252,304.32230150736837,231.38478090354667,5.394564230328488,4.39009878769714,8.156350943947995,4.915480894706598,-,-,-,-,-,0.32207806042077636,0.6642334049358403,20.0000,27.0000,14.1300,7.9865894637468156
-7.391151919782056,0.31504421689061984,1128.549599395437,ZAMS_RLOF,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.0000,13.0000,0.7900,
-2.332476913544592,0.26030501447799603,9651492.021452244,wide_binary,0,8.07591194412237,5.043967855409821,1.4,15.242318186416274,10000000000.0,1.035993985990763,-1694.7311223813304,61.000128277103656,5.37327083988859,4.391222537802997,7.904418673096899,4.784532411411199,-,-,-,-,-,0.34175697574662783,0.6445550142794372,20.0000,5.0000,141.2500,7.691748948334034
-3.1282335889550485,-0.005995784659864722,9655853.035211155,wide_binary,0,9.35822637589737,31.716740339870324,1.4,6946.941674975991,192835352991.5395,0.24030826386364496,6956.7151369821095,5284.959000220003,5.4199917131624575,3.805599581074477,8.542651017771867,5.078977714718801,-,-,-,-,-,0.3777283102541392,0.6084939642106519,20.0000,31.0000,2511.8900,8.312417706626302
-7.391152031718715,0.38322353720437013,1128.5495631695483,ZAMS_RLOF,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.0000,29.0000,0.7900,
-2.2538853723738876,0.028697077919258896,9652962.22394033,wide_binary,0,9.244595706686981,29.3729484416724,1.4,2828.1567941948556,19749282137.744106,0.2549185600968909,3816.924546794567,2843.919637327218,5.40868494351846,3.7826890550231758,8.367195984039094,4.97120762252151,-,-,-,-,-,0.3784829838438315,0.6077111271227601,20.0000,29.0000,794.3300,8.167327855134278
-2.59998513803386,0.2385169423880594,9651553.253491933,wide_binary,0,8.401511008532399,29.408789517991725,1.4,214.53467226070416,17968249.820913896,0.22725693278029138,654.8673936496757,506.04423839102674,5.392884275156362,4.17011047642566,8.157984265118465,4.911568775772485,-,-,-,-,-,0.3362239048040067,0.6500434255605414,20.0000,29.0000,44.6700,8.004166077235643
